pathogenid,ncbi.name,rna,rt,double_stranded,negative_sense,positive_sense,enveloped,circular,segmented,cytoplasm,size_KB,GC,max_bread,max_bread_nh,direct,direct_sexual,direct_vertical,indirect,fecal_oral,ingestion,inhalation,environment,vector,release_budding,release_lysis,release_other,CE_clathrin,CE_receptor,ce_glycoprotiens,ce_other,samplingEffort
3436538,ovine lentivirus,True,True,False,False,True,True,False,False,False,9.256,40.6,0.0,0.0,True,True,True,True,False,True,True,True,False,True,False,False,False,False,True,False,201
3436542,equine infectious anemia virus,True,True,False,False,True,True,False,False,False,8.359,38.7,13.8,13.8,True,True,True,True,False,True,False,False,True,True,False,False,False,False,True,False,4672
3436558,feline immunodeficiency virus,True,True,False,False,True,True,False,False,False,9.474,36.8,73.4,73.4,True,True,True,True,False,True,False,False,False,True,False,False,False,False,True,False,5348
3436564,human immunodeficiency virus 1,True,True,False,False,True,True,False,False,False,9.181,42.1,65.0,34.4,False,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,873336
3436625,human immunodeficiency virus 2,True,True,False,False,True,True,False,False,False,10.359,45.7,0.0,0.0,False,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,12180
3436648,simian immunodeficiency virus,True,True,False,False,True,True,False,False,False,9.623,44.4,167.4,167.4,True,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,50929
3436677,visna-maedi virus,True,True,False,False,True,True,False,False,False,9.202,41.5,23.6,23.6,True,True,True,True,False,True,True,False,False,True,False,False,False,False,True,False,1092
3436687,jaagsiekte sheep retrovirus,True,True,False,False,True,True,False,False,False,7.462,41.7,25.0,25.0,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,752
3436701,mouse mammary tumor virus,True,True,False,False,True,True,False,False,False,8.805,43.7,180.4,4.4,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,3796
3436717,feline leukemia virus,True,True,False,False,True,True,False,False,False,8.448,50.8,26.0,26.0,True,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,2523
3436743,murine leukemia virus,True,True,False,False,True,True,False,False,False,8.323,53.4,186.8,186.8,True,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,15806
3436779,kirsten murine sarcoma virus,True,True,False,False,True,True,False,False,False,1.329,47.3,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,211
3436781,moloney murine sarcoma virus,True,True,False,False,True,True,False,False,False,5.833,54.1,159.6,159.6,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,1439
3436809,human endogenous retrovirus,True,True,False,False,True,True,False,False,False,8.268061791,47.117,0.0,0.0,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,1048
3436824,gibbon ape leukemia virus,True,True,False,False,True,True,False,False,False,8.088,52.3,96.0,0.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,329
3436844,mason-pfizer monkey virus,True,True,False,False,True,True,False,False,False,8.557,43.0,25.4,25.4,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,522
3436846,squirrel monkey retrovirus,True,True,False,False,True,True,False,False,False,8.427857143,43.829,0.0,0.0,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,46
3436906,bovine leukemia virus,True,True,False,False,True,True,False,False,False,8.419,54.2,186.8,186.8,False,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,3256
3436978,woolly monkey sarcoma virus,True,True,False,False,True,True,False,False,False,5.779,53.7,10.2,10.2,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,271
3436982,myeloproliferative leukemia virus,True,True,False,False,True,True,False,False,False,8.268061791,47.117,0.0,0.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,76
3436986,rabbit hemorrhagic disease virus,True,False,False,False,True,False,False,False,True,7.437,50.2,186.8,186.8,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,1688
3436990,feline calicivirus,True,False,False,False,True,False,False,False,True,7.683,45.2,121.0,121.0,True,False,False,True,True,True,True,True,False,False,True,False,False,True,False,False,2012
3437000,norwalk virus,True,False,False,False,True,False,False,False,True,7.654,48.0,186.8,186.8,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,42670
3437105,enterovirus e,True,False,False,False,True,False,False,False,True,7.414,49.3,0.0,0.0,True,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,365
3437109,coxsackievirus,True,False,False,False,True,False,False,False,True,7.410454545,45.4909,65.0,65.0,True,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,4426
3437161,hepatovirus a,True,False,False,False,True,False,False,False,True,7.478,37.9,180.4,180.4,True,True,False,True,True,True,False,True,False,False,True,False,False,True,False,False,13153
3437188,foot-and-mouth disease virus,True,False,False,False,True,False,False,False,True,8.1675,54.55,187.2,187.2,True,False,False,True,False,True,True,True,False,False,True,False,True,False,False,False,13470
3437710,borna disease virus,True,False,False,True,False,True,False,False,False,8.769,43.731,186.8,186.8,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,788
3437732,hepatitis delta virus,True,False,False,True,False,True,True,False,False,1.682,58.8,0.0,0.0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,4734
3437738,african green monkey polyomavirus,False,False,True,False,False,False,True,False,False,5.27,40.9,7.4,7.4,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,99
3437742,dobrava-belgrade orthohantavirus,True,False,False,True,False,True,False,True,True,11.84,39.2026,186.8,186.8,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,822
3437756,mokola lyssavirus,True,False,False,True,False,True,False,False,True,11.94,44.4,186.8,186.8,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,336
3437760,omsk hemorrhagic fever virus,True,False,False,False,True,True,False,False,True,10.787,53.6,180.4,32.4,True,False,False,True,False,False,True,True,True,False,False,True,True,False,False,False,219
3437778,chicken anemia virus,False,False,False,False,True,False,True,False,False,2.319,56.4,186.8,0.0,True,False,True,False,True,True,True,False,False,True,False,False,False,True,False,False,1789
3437782,dengue virus,True,False,False,False,True,True,False,False,True,10.7015,46.7,282.4,282.4,False,True,True,True,False,False,False,False,True,False,False,True,True,False,False,False,36910
3437786,ectromelia virus,False,False,True,False,False,True,False,False,True,209.771,33.2,186.8,186.8,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,711
3437792,equid gammaherpesvirus 2,False,False,True,False,False,True,False,False,False,184.439,57.5,13.8,13.8,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,485
3437808,human respirovirus 1,True,False,False,True,False,True,False,False,True,15.6,37.2,65.0,0.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,956
3437824,puma lentivirus,True,True,False,False,True,True,False,False,False,9.236111111,41.767,25.6,25.6,True,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,31
3437828,respiratory syncytial virus,True,False,False,True,False,True,False,False,True,15.191,33.2,186.8,186.8,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,14982
3442101,sandfly fever sicilian virus,True,False,False,True,False,True,False,True,True,12.603,43.6384,0.0,0.0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,135
3442103,porcine epidemic diarrhea virus,True,False,False,False,True,True,False,False,True,28.033,42.0,167.8,167.8,True,False,False,False,True,True,True,True,False,True,False,False,True,False,False,False,5761
3442108,murid betaherpesvirus 2,False,False,True,False,False,True,False,False,False,230.138,61.0,14.8,14.8,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,217
3442126,murine rotavirus,True,False,True,False,False,False,False,True,True,18.496,41.2879,0.0,0.0,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,424
3442132,porcine reproductive and respiratory syndrome virus,True,False,False,False,True,True,False,False,True,15.261,52.7,0.0,0.0,True,True,True,True,False,True,True,False,False,True,False,False,True,False,False,False,31864
3442987,ovine respiratory syncytial virus,True,False,False,True,False,True,False,False,True,15.1105,35.2,0.0,0.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,28
3442989,taterapox virus,False,False,True,False,False,True,False,False,True,198.05,33.3,39.2,39.2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,49
3442991,camelpox virus,False,False,True,False,False,True,False,False,True,201.609,33.2,186.8,0.2,True,False,False,True,False,False,True,True,True,True,True,False,False,False,True,False,367
3442993,volepox virus,False,False,True,False,False,True,False,False,True,217.124,31.3,87.4,87.4,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,31
3442995,rotavirus a,True,False,True,False,False,False,False,True,True,18.562,33.7338,282.4,282.4,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,74161
3442996,rotavirus b,True,False,True,False,False,False,False,True,True,17.934,36.7891,186.8,186.8,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,1735
3446955,primate erythroparvovirus 2,False,False,False,False,True,False,False,False,False,4.986,42.7,0.0,0.0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,649
3446965,small ruminant morbillivirus,True,False,False,True,False,True,False,False,True,15.948,48.1,167.6,167.6,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,2079
3446981,adelaide river ephemerovirus,True,False,False,True,False,True,False,False,True,14.627,33.0,33.8,33.8,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,27
3449617,caviid betaherpesvirus 2,False,False,True,False,False,True,False,False,False,233.501,55.0,0.0,0.0,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,145
3449621,murid gammaherpesvirus 4,False,False,True,False,False,True,False,False,False,119.451,47.2,87.4,87.4,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,1074
3449682,kyasanur forest disease virus,True,False,False,False,True,True,False,False,True,10.376,55.2,186.8,186.8,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,378
3449703,european brown hare syndrome virus,True,False,False,False,True,False,False,False,True,7.442,49.3,39.4,39.4,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,221
3452126,bovine alphaherpesvirus 5,False,False,True,False,False,True,False,False,False,138.39,74.9,167.2,167.2,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,269
3452128,cercopithecine alphaherpesvirus 9,False,False,True,False,False,True,False,False,False,124.784,40.5,65.0,65.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,175
3452140,alcelaphine gammaherpesvirus 1,False,False,True,False,False,True,False,False,False,130.608,46.2,45.8,45.8,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,266
3452148,lambdapapillomavirus 2,False,False,True,False,False,False,True,False,False,8.607,41.6,1.2,1.2,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,135
3452164,woodchuck hepatitis virus,False,True,True,False,False,False,True,False,False,3.323,44.5,5.2,5.2,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,890
3452222,bunyamwera orthobunyavirus,True,False,False,True,False,True,False,True,True,12.294,35.1611,186.8,186.8,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,688
3452224,california encephalitis orthobunyavirus,True,False,False,True,False,True,False,True,True,12.466,36.4639,186.8,186.8,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,1579
3452226,simbu orthobunyavirus,True,False,False,True,False,True,False,True,True,12.172,34.483,186.8,0.0,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,162
3452234,bwamba orthobunyavirus,True,False,False,True,False,True,False,True,True,12.587,31.3468,65.0,0.0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,762
3452242,el moro canyon orthohantavirus,True,False,False,True,False,True,False,True,True,5.697,39.3326,46.2,46.2,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,73
3452442,jamestown canyon orthobunyavirus,True,False,False,True,False,True,False,True,True,12.461,34.8423,186.8,167.6,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,342
3452446,keystone orthobunyavirus,True,False,False,True,False,True,False,True,True,12.455,35.0889,186.8,186.8,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,43
3452596,vesicular exanthema of swine virus,True,False,False,False,True,False,False,False,True,8.284,47.8,186.8,186.8,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,212
3454019,cetacean morbillivirus,True,False,False,True,False,True,False,False,True,15.702,42.6,167.6,167.6,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,247
3454045,rotavirus c,True,False,True,False,False,False,False,True,True,16.827,35.8095,186.8,167.6,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,4248
3455173,chikungunya virus,True,False,False,False,True,True,False,False,True,11.826,50.0,167.4,167.4,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,7293
3455201,atypical cytopathic virus,False,False,True,False,False,True,False,False,False,187.545625,50.84375,0.0,0.0,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,2
3455314,rio segundo hantavirus,True,False,False,True,False,True,False,True,True,9.517294118,38.464,70.0,70.0,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,21
3455485,human gammaherpesvirus 8,False,False,True,False,False,True,False,False,False,137.969,53.8,96.0,96.0,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,8299
3455803,prairie vole hantavirus,True,False,False,True,False,True,False,True,True,9.517294118,38.464,87.4,87.4,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,59
3456178,sin nombre orthohantavirus,True,False,False,True,False,True,False,True,True,12.317,38.3975,180.4,160.0,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,931
3456588,bayou orthohantavirus,True,False,False,True,False,True,False,True,True,12.189,39.4689,180.4,70.0,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,79
3456873,deltaarterivirus hemfev,True,False,False,False,True,True,False,False,True,15.717,50.1,34.4,34.4,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,106
3456925,avian orthoreovirus,True,False,True,False,False,False,False,True,True,23.494,48.6105,0.0,0.0,True,False,False,False,True,True,True,False,False,False,False,True,True,False,False,False,2694
3457372,simian adenovirus 19,False,False,True,False,False,False,False,False,False,34.064,52.2,0.0,0.0,True,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,5
3457374,simian adenovirus 2,False,False,True,False,False,False,False,False,False,35.25281538,57.375,0.0,0.0,True,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,200
3457386,simian mastadenovirus d,False,False,True,False,False,False,False,False,False,32.939,49.9,0.0,0.0,True,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,14
3457970,lagos bat lyssavirus,True,False,False,True,False,True,False,False,True,12.016,43.5,186.8,167.8,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,278
3457972,duvenhage lyssavirus,True,False,False,True,False,True,False,False,True,11.976,44.2,186.8,0.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,192
3457974,european bat lyssavirus,True,False,False,True,False,True,False,False,True,11.948,44.7,43.6,43.6,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,255
3458036,yaba monkey tumor virus,False,False,True,False,False,True,False,False,True,134.721,29.8,65.0,25.4,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,101
3459092,cotia virus,False,False,True,False,False,True,False,False,True,185.139,23.6,0.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,32
3459451,equid alphaherpesvirus 8,False,False,True,False,False,True,False,False,False,149.332,54.4,13.8,13.8,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,19
3459597,black creek canal orthohantavirus,True,False,False,True,False,True,False,True,True,6.067,39.2315,0.0,0.0,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,115
3459963,caprine alphaherpesvirus 1,False,False,True,False,False,True,False,False,False,3.029,70.7,45.4,45.4,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,105
3460146,african horse sickness virus,True,False,True,False,False,False,False,True,True,19.524,42.7036,167.6,167.6,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,3110
3460148,bluetongue virus,True,False,True,False,False,False,False,True,True,19.176,43.7435,187.2,187.2,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,9391
3460152,epizootic hemorrhagic disease virus,True,False,True,False,False,False,False,True,True,19.405,42.1526,167.2,167.2,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,1687
3460154,eubenangee virus,True,False,True,False,False,False,False,True,True,19.304,44.1184,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,64
3460156,palyam virus,True,False,True,False,False,False,False,True,True,18.915,39.2637,45.0,45.0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,409
3460994,epsilonpapillomavirus 1,False,False,True,False,False,False,True,False,False,7.841,44.2,33.8,33.8,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,36
3461002,ovine papillomavirus,False,False,True,False,False,False,True,False,False,7.339706721,42.18,0.0,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,6
3463805,isla vista hantavirus,True,False,False,True,False,True,False,True,True,9.517294118,38.464,87.4,87.4,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,33
3464980,oliveros mammarenavirus,True,False,False,True,False,True,False,True,True,10.719,39.9766,0.0,0.0,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,50
3465118,hamster parvovirus,False,False,False,False,True,False,False,False,False,5.291625,42.8125,0.0,0.0,True,False,False,False,True,True,True,False,False,False,True,False,True,False,False,False,10
3465211,khabarovsk orthohantavirus,True,False,False,True,False,True,False,True,True,12.132,38.1942,87.4,87.4,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,85
3465473,mapuera rubulavirus,True,False,False,True,False,True,False,False,True,15.486,44.7,0.0,0.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,8
3468301,new york hantavirus,True,False,False,True,False,True,False,True,True,9.517294118,38.464,180.4,0.0,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,85
3469106,serra do navio mammarenavirus,True,False,False,True,False,True,False,True,True,10.387,40.4118,45.8,45.8,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,62
3469108,guanarito mammarenavirus,True,False,False,True,False,True,False,True,True,10.424,40.6621,180.4,37.2,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,312
3469112,latino mammarenavirus,True,False,False,True,False,True,False,True,True,10.648,39.7313,14.0,14.0,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,86
3469116,tamiami mammarenavirus,True,False,False,True,False,True,False,True,True,10.674,41.524,0.0,0.0,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,55
3469509,macacine gammaherpesvirus 4,False,False,True,False,False,True,False,False,False,171.096,61.9,11.6,11.6,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,6639
3469976,brazilian mammarenavirus,True,False,False,True,False,True,False,True,True,10.499,39.6748,0.0,0.0,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,150
3470921,porcine circovirus,False,False,False,False,True,False,True,False,False,2.0,50.3,62.0,62.0,False,True,True,False,True,True,False,False,False,True,False,False,False,True,False,False,2553
3471595,andes orthohantavirus,True,False,False,True,False,True,False,True,True,12.104,38.5428,180.4,87.4,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,1007
3471899,simian virus 12,False,False,True,False,False,False,True,False,False,5.23,41.2,0.0,0.0,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,18
3472021,colorado tick fever virus,True,False,True,False,False,False,False,True,True,29.174,46.547,186.8,186.8,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,377
3472147,whitewater arroyo mammarenavirus,True,False,False,True,False,True,False,True,True,10.448,39.6917,70.0,70.0,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,226
3472149,rio mamore hantavirus,True,False,False,True,False,True,False,True,True,9.517294118,38.464,180.4,87.4,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,64
3472300,equine rhinitis a virus,True,False,False,False,True,False,False,False,True,7.734,46.5,167.2,167.2,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,108
3472843,muleshoe hantavirus,True,False,False,True,False,True,False,True,True,9.517294118,38.464,0.0,0.0,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,27
3473020,phocid alphaherpesvirus 1,False,False,True,False,False,True,False,False,False,9.578,34.0,92.2,92.2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,40
3473022,phocid gammaherpesvirus 2,False,False,True,False,False,True,False,False,False,1.308,38.5,4.6,4.6,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11
3473911,guinea pig adenovirus,False,False,True,False,False,False,False,False,False,31.79484856,51.2016,0.0,0.0,True,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,13
3473948,macacine betaherpesvirus 3,False,False,True,False,False,True,False,False,False,221.454,49.1,16.4,16.4,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,207
3477265,pirital mammarenavirus,True,False,False,True,False,True,False,True,True,10.482,40.489,87.4,87.4,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,117
3477913,aotine betaherpesvirus 1,False,False,True,False,False,True,False,False,False,219.474,56.3,0.0,0.0,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,29
3477917,cercopithecine betaherpesvirus 5,False,False,True,False,False,True,False,False,False,226.205,50.8,65.0,25.4,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,512
3478041,ovine pestivirus,True,False,False,False,True,True,False,False,True,12.256475,45.746,0.0,0.0,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,24
3478672,cocal vesiculovirus,True,False,False,True,False,True,False,False,True,11.003,44.0,167.2,167.2,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,44
3481670,colobus monkey papillomavirus,False,False,True,False,False,False,True,False,False,7.4652,40.35,0.0,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,4
3482655,cottontail rabbit herpesvirus,False,False,True,False,False,True,False,False,False,150.5005156,55.8906,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,5
3483026,porcine rubulavirus,True,False,False,True,False,True,False,False,True,15.18,46.7,167.8,167.8,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,190
3483030,feline foamy virus,True,True,False,False,True,True,False,False,False,10.479,38.8,25.6,25.6,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,133
3485017,pestivirus b,True,False,False,False,True,True,False,False,True,12.255,45.1,123.8,123.8,True,False,True,True,False,True,True,True,False,False,False,True,True,False,False,False,755
3486443,mobala mammarenavirus,True,False,False,True,False,True,False,True,True,10.705,40.9261,0.0,0.0,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,65
3487622,equid alphaherpesvirus 9,False,False,True,False,False,True,False,False,False,148.371,56.1,167.6,167.6,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,124
3490733,european bat 1 lyssavirus,True,False,False,True,False,True,False,False,True,11.966,44.6,186.8,167.8,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,665
3490735,european bat 2 lyssavirus,True,False,False,True,False,True,False,False,True,11.93,44.8,186.8,167.8,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,203
3490912,macaca fascicularis papillomavirus,False,False,True,False,False,False,True,False,False,7.4652,40.35,0.0,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,80
3491033,simian-human immunodeficiency virus,True,True,False,False,True,True,False,False,False,9.236111111,41.767,167.4,167.4,False,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,10385
3493921,getah virus,True,False,False,False,True,True,False,False,True,11.597,52.5,186.8,167.2,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,242
3493923,mayaro virus,True,False,False,False,True,True,False,False,True,11.411,50.4,96.0,41.8,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,493
3493925,ndumu virus,True,False,False,False,True,True,False,False,True,11.688,50.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,56
3493929,una virus,True,False,False,False,True,True,False,False,True,0.381,52.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,51
3494289,lumpy skin disease virus,False,False,True,False,False,True,False,False,True,150.663,25.9,45.0,45.0,True,False,False,True,False,False,True,True,True,True,True,False,False,False,True,False,627
3494389,ilheus virus,True,False,False,False,True,True,False,False,True,10.755,52.3,187.0,187.0,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,179
3495359,cano delgadito orthohantavirus,True,False,False,True,False,True,False,True,True,12.239,37.6068,37.2,37.2,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,29
3496721,pixuna virus,True,False,False,False,True,True,False,False,True,11.344,53.3,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,27
3497225,laguna negra orthohantavirus,True,False,False,True,False,True,False,True,True,5.602,39.7059,180.4,87.4,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,117
3499249,eyach virus,True,False,True,False,False,False,False,True,True,29.21,45.731,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,224
3500937,hendra henipavirus,True,False,False,True,False,True,False,False,True,18.234,39.4,186.8,167.8,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,1113
3502555,entebbe bat virus,True,False,False,False,True,True,False,False,True,10.51,50.5,100.2,100.2,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,42
3502557,saboya virus,True,False,False,False,True,True,False,False,True,10.173,47.7,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,34
3502559,rio bravo virus,True,False,False,False,True,True,False,False,True,10.14,43.2,0.0,0.0,True,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,76
3502561,usutu virus,True,False,False,False,True,True,False,False,True,11.066,51.0,186.8,186.8,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,959
3502565,royal farm virus,True,False,False,False,True,True,False,False,True,10.254,54.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,51
3502574,tembusu virus,True,False,False,False,True,True,False,False,True,10.99,49.0,34.4,0.0,True,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,383
3502578,bouboui virus,True,False,False,False,True,True,False,False,True,10.173,48.1,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,18
3502581,uganda s virus,True,False,False,False,True,True,False,False,True,10.182,46.9,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,35
3502585,jutiapa virus,True,False,False,False,True,True,False,False,True,10.125,45.5,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,14
3502587,modoc virus,True,False,False,False,True,True,False,False,True,10.6,45.5,87.4,87.4,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,121
3502593,aroa virus,True,False,False,False,True,True,False,False,True,1.032,50.0,180.4,180.4,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,86
3502597,cacipacore virus,True,False,False,False,True,True,False,False,True,10.284,49.6,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,39
3502621,sokoluk virus,True,False,False,False,True,True,False,False,True,10.242,51.2,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,26
3502623,spondweni virus,True,False,False,False,True,True,False,False,True,10.29,52.3,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,155
